ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13205091,JG417298,09/09/2023 08:40:00 AM,020XX N FREMONT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1812,018,43,7,08B,1169963,1913767,2023,09/17/2023 03:42:50 PM,41.918875651,-87.650962371,"(41.918875651, -87.650962371)"
13205258,JG417865,09/09/2023 10:00:00 AM,058XX W DICKENS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2515,025,29,19,07,1137311,1913202,2023,09/17/2023 03:42:50 PM,41.917975494,-87.770944052,"(41.917975494, -87.770944052)"
13205394,JG417832,09/09/2023 05:18:00 PM,045XX N CENTRAL PARK AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1723,017,33,14,08A,1151564,1930165,2023,09/17/2023 03:42:50 PM,41.964254871,-87.718130021,"(41.964254871, -87.718130021)"
13205748,JG417959,09/09/2023 06:30:00 PM,075XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0621,006,17,68,08B,1172608,1854852,2023,09/17/2023 03:42:50 PM,41.757149667,-87.642984183,"(41.757149667, -87.642984183)"
13204798,JG417149,09/09/2023 03:27:00 AM,093XX S SOUTH CHICAGO AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0424,004,10,48,03,1198039,1843718,2023,09/17/2023 03:42:50 PM,41.72599933,-87.550156509,"(41.72599933, -87.550156509)"
13205439,JG417687,09/09/2023 02:12:00 PM,014XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1233,012,28,28,08A,1165959,1893057,2023,09/17/2023 03:42:50 PM,41.862132355,-87.666264958,"(41.862132355, -87.666264958)"
13204877,JG417247,09/09/2023 08:16:00 AM,010XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,1924,019,44,6,26,1168587,1924086,2023,09/17/2023 03:42:50 PM,41.947221417,-87.655718257,"(41.947221417, -87.655718257)"
13205325,JG417870,09/09/2023 05:58:00 PM,077XX S ST LAWRENCE AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,false,false,0624,006,6,69,03,1181577,1853737,2023,09/17/2023 03:42:50 PM,41.753887784,-87.6101488,"(41.753887784, -87.6101488)"
13204742,JG417140,09/09/2023 01:19:00 AM,056XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0715,007,15,67,08B,1165313,1867222,2023,09/17/2023 03:42:50 PM,41.79125211,-87.669369253,"(41.79125211, -87.669369253)"
13205243,JG417802,09/09/2023 04:05:00 PM,081XX S MANISTEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0422,004,7,46,14,1195919,1851438,2023,09/17/2023 03:42:50 PM,41.747236315,-87.557667183,"(41.747236315, -87.557667183)"
13205835,JG418498,09/09/2023 05:00:00 PM,023XX W 36TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0912,009,12,59,14,1161490,1880759,2023,09/17/2023 03:42:50 PM,41.828479461,-87.68301183,"(41.828479461, -87.68301183)"
13205904,JG418589,09/09/2023 02:30:00 PM,073XX S UNION AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,0732,007,6,68,06,1172902,1856243,2023,09/17/2023 03:42:50 PM,41.760960264,-87.641865746,"(41.760960264, -87.641865746)"
13205116,JG417212,09/09/2023 01:00:00 AM,085XX S WALLACE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,false,false,0622,006,21,71,04B,1173796,1848182,2023,09/17/2023 03:42:50 PM,41.738820096,-87.638827666,"(41.738820096, -87.638827666)"
13211476,JG424609,08/28/2023 06:00:00 PM,003XX S PEORIA ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1232,012,34,28,06,1170463,1898693,2023,09/17/2023 03:41:45 PM,41.877500741,-87.649566735,"(41.877500741, -87.649566735)"
13205147,JG417636,09/09/2023 12:30:00 PM,081XX S ST LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0631,006,6,44,08A,1181650,1851158,2023,09/17/2023 03:42:50 PM,41.746809043,-87.609960742,"(41.746809043, -87.609960742)"
13206902,JG417635,09/09/2023 02:40:00 PM,005XX S PULASKI RD,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,false,false,1132,011,24,26,08A,1149812,1897228,2023,09/17/2023 03:42:50 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)"
13205726,JG418363,09/09/2023 06:30:00 PM,126XX S TORRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0433,004,10,55,06,1195862,1821766,2023,09/17/2023 03:42:50 PM,41.665814864,-87.558853882,"(41.665814864, -87.558853882)"
13205448,JG418033,09/09/2023 08:40:00 PM,035XX W 55TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0822,008,14,63,15,1153611,1867910,2023,09/17/2023 03:42:50 PM,41.79338007,-87.712260139,"(41.79338007, -87.712260139)"
13205540,JG418100,09/09/2023 10:28:00 PM,102XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,9,49,08B,1181053,1837150,2023,09/17/2023 03:42:50 PM,41.708383145,-87.612578069,"(41.708383145, -87.612578069)"
13207509,JG419489,09/09/2023 09:00:00 PM,051XX S KENWOOD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0234,002,4,41,06,1185981,1871210,2023,09/17/2023 03:42:50 PM,41.801732477,-87.593458926,"(41.801732477, -87.593458926)"
13205232,JG417794,09/09/2023 04:50:00 PM,046XX W DIVERSEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,2521,025,31,20,08A,1144951,1918212,2023,09/17/2023 03:42:50 PM,41.931582515,-87.742747165,"(41.931582515, -87.742747165)"
13208488,JG421316,09/09/2023 12:00:00 PM,023XX W MADISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,ATM (AUTOMATIC TELLER MACHINE),false,false,1223,012,27,28,11,1160863,1899962,2023,09/17/2023 03:42:50 PM,41.881187452,-87.684780097,"(41.881187452, -87.684780097)"
13205302,JG417852,09/09/2023 05:00:00 PM,030XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,true,true,0133,001,4,35,06,1177749,1884891,2023,09/17/2023 03:42:50 PM,41.839464759,-87.623233908,"(41.839464759, -87.623233908)"
13205883,JG418588,09/09/2023 09:01:00 PM,086XX S KOLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0834,008,18,70,07,1148934,1846803,2023,09/17/2023 03:42:50 PM,41.735550344,-87.729953418,"(41.735550344, -87.729953418)"
13204971,JG417389,09/09/2023 06:00:00 AM,064XX N LEAVITT ST,0810,THEFT,OVER $500,STREET,false,false,2412,024,50,2,06,1160471,1942679,2023,09/17/2023 03:42:50 PM,41.998413647,-87.68503326,"(41.998413647, -87.68503326)"
13205272,JG417835,09/09/2023 05:00:00 PM,003XX E BENTON PL,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0114,001,42,32,06,1178860,1901675,2023,09/17/2023 03:42:50 PM,41.885495793,-87.618644375,"(41.885495793, -87.618644375)"
13205014,JG417476,09/09/2023 12:15:00 PM,019XX W 35TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0912,009,11,59,06,1164019,1881481,2023,09/17/2023 03:42:50 PM,41.830407799,-87.67371278,"(41.830407799, -87.67371278)"
13206047,JG418771,09/09/2023 05:00:00 PM,015XX S SAWYER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1022,010,24,29,26,1154946,1892298,2023,09/17/2023 03:42:50 PM,41.860277272,-87.706712495,"(41.860277272, -87.706712495)"
13205497,JG417986,09/09/2023 07:39:00 PM,035XX N BROADWAY,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",GROCERY FOOD STORE,false,false,1925,019,46,6,08B,1171076,1923738,2023,09/17/2023 03:42:50 PM,41.946212132,-87.646579678,"(41.946212132, -87.646579678)"
13206508,JG419211,09/09/2023 09:00:00 PM,090XX S BISHOP ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,2222,022,21,73,06,1168250,1844864,2023,09/17/2023 03:42:50 PM,41.729836043,-87.659242313,"(41.729836043, -87.659242313)"
13204888,JG417306,09/09/2023 05:30:00 AM,027XX W FLOURNOY ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1135,011,28,27,06,1158262,1896922,2023,09/17/2023 03:42:50 PM,41.872898939,-87.694413935,"(41.872898939, -87.694413935)"
13205507,JG418002,09/09/2023 08:18:00 PM,035XX E 96TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0432,004,10,52,15,1201623,1842048,2023,09/17/2023 03:42:50 PM,41.721326495,-87.537084975,"(41.721326495, -87.537084975)"
13205858,JG418536,09/09/2023 08:00:00 PM,051XX S HAMLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0822,008,23,62,06,1151911,1870177,2023,09/17/2023 03:42:50 PM,41.799634586,-87.718434493,"(41.799634586, -87.718434493)"
13207107,JG419755,09/09/2023 08:00:00 PM,020XX W HUBBARD ST,0610,BURGLARY,FORCIBLE ENTRY,FACTORY / MANUFACTURING BUILDING,false,false,1221,012,27,24,05,1162697,1903081,2023,09/17/2023 03:42:50 PM,41.889708019,-87.677958291,"(41.889708019, -87.677958291)"
13205084,JG417501,09/09/2023 12:08:00 PM,089XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2223,022,21,71,07,1173868,1845677,2023,09/17/2023 03:42:50 PM,41.731944448,-87.638637954,"(41.731944448, -87.638637954)"
13205582,JG418207,09/09/2023 11:39:00 PM,033XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VACANT LOT / LAND,false,false,0913,009,11,60,15,1170191,1882636,2023,09/17/2023 03:42:50 PM,41.833444949,-87.651033925,"(41.833444949, -87.651033925)"
13211815,JG424765,09/09/2023 03:40:00 PM,020XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1812,018,43,7,06,1170625,1913724,2023,09/17/2023 03:42:50 PM,41.918743177,-87.648531393,"(41.918743177, -87.648531393)"
13205367,JG417482,09/09/2023 10:04:00 AM,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0124,001,28,28,06,1173303,1895451,2023,09/17/2023 03:42:50 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
13204813,JG417160,09/09/2023 03:29:00 AM,034XX W ROOSEVELT RD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS STOP,false,true,1133,011,24,29,04B,1153585,1894496,2023,09/17/2023 03:42:50 PM,41.866335979,-87.711649982,"(41.866335979, -87.711649982)"
13207919,JG420893,09/09/2023 08:00:00 AM,073XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0733,007,17,68,14,1169924,1856118,2023,09/17/2023 03:42:50 PM,41.760682418,-87.652783908,"(41.760682418, -87.652783908)"
13205249,JG417714,09/09/2023 01:15:00 PM,082XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0631,006,6,44,14,1180679,1850434,2023,09/17/2023 03:42:50 PM,41.74484465,-87.613540893,"(41.74484465, -87.613540893)"
13205401,JG418030,09/09/2023 08:45:00 PM,014XX S KENNETH AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1011,010,24,29,08A,1146953,1892719,2023,09/17/2023 03:42:50 PM,41.861588883,-87.736042275,"(41.861588883, -87.736042275)"
13205766,JG418378,09/09/2023 10:00:00 AM,026XX E 73RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0334,003,7,43,14,1194837,1857408,2023,09/17/2023 03:42:50 PM,41.763645146,-87.561435578,"(41.763645146, -87.561435578)"
13205046,JG417447,09/09/2023 11:44:00 AM,036XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0912,009,11,59,08A,1165948,1880483,2023,09/17/2023 03:42:50 PM,41.82762832,-87.666663638,"(41.82762832, -87.666663638)"
13211336,JG425111,09/02/2023 12:00:00 PM,026XX N ORCHARD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,1935,019,43,7,11,1171135,1918194,2023,09/17/2023 03:41:45 PM,41.930997876,-87.646526076,"(41.930997876, -87.646526076)"
13205578,JG418169,09/09/2023 11:00:00 PM,053XX N KEDZIE AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,RESTAURANT,false,false,1712,017,39,13,26,1154080,1935289,2023,09/17/2023 03:42:50 PM,41.978265485,-87.70874202,"(41.978265485, -87.70874202)"
13204909,JG417305,09/09/2023 03:00:00 AM,074XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0731,007,6,69,08B,1175928,1855688,2023,09/17/2023 03:42:50 PM,41.759369997,-87.630791935,"(41.759369997, -87.630791935)"
13205048,JG417227,09/09/2023 07:30:00 AM,048XX S BISHOP ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0933,009,20,61,08A,1167486,1872554,2023,09/17/2023 03:42:50 PM,41.805837407,-87.66124845,"(41.805837407, -87.66124845)"
13209290,JG422666,09/09/2023 08:30:00 AM,023XX N GREENVIEW AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1811,018,2,7,05,1165919,1915690,2023,09/17/2023 03:42:50 PM,41.924239814,-87.665765378,"(41.924239814, -87.665765378)"
13205607,JG418238,09/09/2023 09:45:00 PM,022XX W DIVISION ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,false,false,1212,012,1,24,08B,1161104,1907941,2023,09/17/2023 03:42:50 PM,41.903077492,-87.683673325,"(41.903077492, -87.683673325)"
13205002,JG417240,09/09/2023 03:00:00 AM,024XX W 61ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0825,008,16,66,14,1161231,1864147,2023,09/17/2023 03:42:50 PM,41.782899433,-87.684422247,"(41.782899433, -87.684422247)"
13205285,JG417760,09/09/2023 04:01:00 PM,012XX N LARAMIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,false,false,2532,025,37,25,15,1141476,1907581,2023,09/17/2023 03:42:50 PM,41.902474874,-87.755780468,"(41.902474874, -87.755780468)"
13205665,JG418164,09/09/2023 10:00:00 PM,015XX W CARMEN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,2032,020,40,3,14,1164997,1933945,2023,09/17/2023 03:42:50 PM,41.974352052,-87.668632969,"(41.974352052, -87.668632969)"
13204648,JG417059,09/09/2023 12:59:00 AM,005XX E 111TH ST,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,true,false,0531,005,9,50,15,1182115,1831473,2023,09/17/2023 03:42:50 PM,41.692780249,-87.608863865,"(41.692780249, -87.608863865)"
13205332,JG417948,09/09/2023 11:00:00 AM,090XX S HOUSTON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0424,004,10,46,06,1198093,1845614,2023,09/17/2023 03:42:50 PM,41.73120076,-87.549895496,"(41.73120076, -87.549895496)"
13206016,JG418692,09/09/2023 11:00:00 AM,011XX W MADISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1224,012,34,28,26,1168474,1900179,2023,09/17/2023 03:42:50 PM,41.881621685,-87.65682676,"(41.881621685, -87.65682676)"
13206124,JG418740,09/09/2023 05:00:00 PM,049XX N LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1712,017,39,14,14,1150827,1932668,2023,09/17/2023 03:42:50 PM,41.971137759,-87.720773978,"(41.971137759, -87.720773978)"
13205435,JG418059,09/09/2023 09:30:00 PM,092XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2223,022,21,73,14,1172600,1843634,2023,09/17/2023 03:42:50 PM,41.726366163,-87.64334314,"(41.726366163, -87.64334314)"
13204866,JG417213,09/09/2023 06:24:00 AM,082XX S INGLESIDE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,true,0631,006,8,44,04B,1183997,1850631,2023,09/17/2023 03:42:50 PM,41.745308434,-87.601377256,"(41.745308434, -87.601377256)"
13205221,JG417784,09/09/2023 04:43:00 PM,125XX S HARVARD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,false,true,0523,005,9,53,15,1176234,1821721,2023,09/17/2023 03:42:50 PM,41.666152965,-87.63068634,"(41.666152965, -87.63068634)"
13205428,JG418051,09/09/2023 08:05:00 PM,028XX W NORTH AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1421,014,26,24,05,1157260,1910512,2023,09/17/2023 03:42:50 PM,41.910211547,-87.697723147,"(41.910211547, -87.697723147)"
13205400,JG417713,09/09/2023 01:00:00 AM,064XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0314,003,20,42,06,1184164,1862461,2023,09/17/2023 03:42:50 PM,41.777767211,-87.600396013,"(41.777767211, -87.600396013)"
13205266,JG417864,09/09/2023 04:00:00 AM,0000X E WACKER DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0111,001,42,32,08B,1177009,1902589,2023,09/17/2023 03:42:50 PM,41.888045958,-87.625413826,"(41.888045958, -87.625413826)"
13205765,JG417849,09/09/2023 05:30:00 PM,087XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0412,004,8,48,14,1187647,1847255,2023,09/17/2023 03:42:50 PM,41.735958374,-87.58811034,"(41.735958374, -87.58811034)"
13204670,JG417050,09/09/2023 12:17:00 AM,037XX W ROOSEVELT RD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,1133,011,24,29,26,1151372,1894447,2023,09/17/2023 03:42:50 PM,41.866245207,-87.719775451,"(41.866245207, -87.719775451)"
13205293,JG417745,09/09/2023 02:00:00 AM,104XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0512,005,9,49,05,1178102,1835542,2023,09/17/2023 03:42:50 PM,41.704037843,-87.623433309,"(41.704037843, -87.623433309)"
13204808,JG417154,09/09/2023 03:05:00 AM,031XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,false,false,1124,011,28,27,14,1155497,1899851,2023,09/17/2023 03:42:50 PM,41.880992442,-87.704486793,"(41.880992442, -87.704486793)"
13205551,JG418154,09/09/2023 11:20:00 PM,012XX W RANDOLPH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1224,012,27,28,07,1168135,1901083,2023,09/17/2023 03:42:50 PM,41.884109654,-87.658045431,"(41.884109654, -87.658045431)"
13205010,JG417309,09/09/2023 04:42:00 AM,033XX N NORMANDY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1632,016,38,17,05,1131158,1921509,2023,09/17/2023 03:42:50 PM,41.940879397,-87.793358709,"(41.940879397, -87.793358709)"
13206036,JG418751,09/09/2023 10:04:00 PM,009XX N LECLAIRE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1531,015,37,25,08A,1142188,1905716,2023,09/17/2023 03:42:50 PM,41.897343915,-87.753211465,"(41.897343915, -87.753211465)"
13205709,JG417189,09/09/2023 05:19:00 AM,100XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,0511,005,9,49,08A,1178989,1838582,2023,09/17/2023 03:42:50 PM,41.712359904,-87.62009309,"(41.712359904, -87.62009309)"
13210789,JG423402,09/09/2023 02:45:00 AM,021XX N Campbell Ave,0810,THEFT,OVER $500,STREET,false,false,1431,014,1,22,06,1159536,1914267,2023,09/17/2023 03:42:50 PM,41.920468963,-87.689258412,"(41.920468963, -87.689258412)"
13205340,JG417998,09/09/2023 07:00:00 PM,056XX S INDIANA AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0231,002,20,40,08B,1178561,1867655,2023,09/17/2023 03:42:50 PM,41.792149269,-87.620778733,"(41.792149269, -87.620778733)"
13206163,JG418920,09/09/2023 04:00:00 PM,005XX S CLINTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0124,001,34,28,07,1172810,1897826,2023,09/17/2023 03:42:50 PM,41.875070002,-87.640974928,"(41.875070002, -87.640974928)"
13209322,JG422711,09/09/2023 01:00:00 AM,030XX W ARMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,false,1414,014,1,22,07,1155334,1913125,2023,09/17/2023 03:42:50 PM,41.917420785,-87.704728186,"(41.917420785, -87.704728186)"
13206296,JG418969,09/09/2023 11:43:00 PM,023XX N MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1431,014,1,22,14,1158929,1915349,2023,09/17/2023 03:42:50 PM,41.923450539,-87.691458895,"(41.923450539, -87.691458895)"
13211503,JG425211,04/13/2023 12:00:00 AM,082XX S LAFAYETTE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0622,006,6,44,11,1177375,1850308,2023,09/17/2023 03:41:45 PM,41.744574094,-87.625650937,"(41.744574094, -87.625650937)"
13204891,JG417201,09/09/2023 05:50:00 AM,004XX W LOCUST ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1823,018,27,8,03,1173147,1906518,2023,09/17/2023 03:42:50 PM,41.898913914,-87.639479568,"(41.898913914, -87.639479568)"
13205204,JG417736,09/09/2023 03:20:00 PM,090XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2222,022,21,73,07,1170900,1844952,2023,09/17/2023 03:42:50 PM,41.730020168,-87.649532037,"(41.730020168, -87.649532037)"
13205552,JG418144,09/09/2023 10:49:00 PM,011XX N RIDGEWAY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - PORCH / HALLWAY,true,false,1112,011,27,23,15,1151174,1907197,2023,09/17/2023 03:42:50 PM,41.901236449,-87.720167898,"(41.901236449, -87.720167898)"
13205248,JG417827,09/09/2023 03:00:00 PM,053XX N BROADWAY,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,false,false,2023,020,48,77,06,1167347,1935654,2023,09/17/2023 03:42:50 PM,41.978991238,-87.659941972,"(41.978991238, -87.659941972)"
13205528,JG418118,09/09/2023 09:00:00 PM,039XX W 68TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,false,false,0833,008,23,65,07,1151258,1859219,2023,09/17/2023 03:42:50 PM,41.769576934,-87.721115381,"(41.769576934, -87.721115381)"
13206200,JG418078,09/09/2023 09:30:00 PM,015XX N LOREL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2532,025,37,25,08B,1140408,1909695,2023,09/17/2023 03:42:50 PM,41.908295599,-87.75965153,"(41.908295599, -87.75965153)"
13204963,JG417268,09/09/2023 06:30:00 AM,017XX W NORTH SHORE AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,false,false,2432,024,49,1,07,1163338,1944547,2023,09/17/2023 03:42:50 PM,42.003479438,-87.674433631,"(42.003479438, -87.674433631)"
13211542,JG425379,08/19/2023 10:00:00 PM,020XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,1235,012,25,31,07,1168692,1890176,2023,09/17/2023 03:41:45 PM,41.854167938,-87.656315957,"(41.854167938, -87.656315957)"
13205470,JG418054,09/09/2023 10:00:00 PM,084XX S GILBERT CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0622,006,21,71,08B,1172924,1848492,2023,09/17/2023 03:42:50 PM,41.739690044,-87.642013367,"(41.739690044, -87.642013367)"
13182229,JG390352,08/19/2023 08:30:00 PM,0000X E 13TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,34,33,06,1177244,1894476,2023,09/17/2023 03:41:45 PM,41.8657781,-87.624796791,"(41.8657781, -87.624796791)"
13211371,JG425151,09/07/2023 02:00:00 PM,025XX S DAMEN AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,1034,010,25,31,06,1163438,1887245,2023,09/17/2023 03:41:45 PM,41.846237041,-87.675682564,"(41.846237041, -87.675682564)"
13205417,JG418019,09/09/2023 08:45:00 PM,008XX W 54TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0934,009,16,61,15,1171667,1869014,2023,09/17/2023 03:42:50 PM,41.796032531,-87.646017977,"(41.796032531, -87.646017977)"
13205322,JG417905,09/09/2023 03:00:00 PM,092XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0633,006,8,44,06,1183183,1843730,2023,09/17/2023 03:42:50 PM,41.726390276,-87.604573971,"(41.726390276, -87.604573971)"
13205499,JG418068,09/09/2023 09:30:00 PM,105XX S YATES AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0434,004,10,51,04B,1194207,1835645,2023,09/17/2023 03:42:50 PM,41.703941047,-87.564457187,"(41.703941047, -87.564457187)"
13204740,JG417115,09/09/2023 02:16:00 AM,0000X S LEAMINGTON AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,true,false,1533,015,28,25,15,1142140,1899444,2023,09/17/2023 03:42:50 PM,41.88013368,-87.753543416,"(41.88013368, -87.753543416)"
